id,product_id,created_at,sold_at,cost,product_brand,product_retail_price,product_sku
357237,13646,2024-05-23 13:49:35.000000 UTC,2024-06-01 01:49:35.000000 UTC,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
357238,13646,2021-07-25 08:58:00.000000 UTC,,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
398103,13646,2024-10-25 07:33:56.000000 UTC,2024-11-14 02:38:56.000000 UTC,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
398104,13646,2021-04-27 00:51:00.000000 UTC,,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
398105,13646,2021-09-22 04:21:00.000000 UTC,,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
450412,13646,2025-02-11 20:56:51.000000 UTC,2025-04-01 16:53:51.000000 UTC,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
450413,13646,2024-09-05 13:59:00.000000 UTC,,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
450414,13646,2022-07-15 03:04:00.000000 UTC,,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
479449,13646,2024-04-22 06:00:59.000000 UTC,2024-06-10 16:06:59.000000 UTC,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
479450,13646,2023-01-28 14:08:00.000000 UTC,,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
479451,13646,2025-08-24 03:20:00.000000 UTC,,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
479452,13646,2021-03-18 18:38:00.000000 UTC,,3.8960998980827632,Alki'i,9.9899997711181641,0A2B56600097FA2EA81BFC9774F1BAAF
72286,13790,2025-07-31 18:42:24.000000 UTC,2025-08-25 06:15:24.000000 UTC,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
72287,13790,2022-02-19 11:31:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
142177,13790,2024-11-23 00:01:02.000000 UTC,2025-01-12 23:27:02.000000 UTC,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
142178,13790,2022-12-05 17:30:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
142179,13790,2024-12-09 02:25:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
142180,13790,2020-12-13 16:42:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
145389,13790,2024-10-20 05:22:24.000000 UTC,2024-12-02 08:40:24.000000 UTC,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
145390,13790,2022-10-18 05:09:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
168094,13790,2023-02-27 17:13:29.000000 UTC,2023-03-07 08:26:29.000000 UTC,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
168095,13790,2021-01-08 09:07:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
168096,13790,2023-08-25 02:57:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
210767,13790,2024-09-16 03:09:42.000000 UTC,2024-10-16 14:45:42.000000 UTC,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
210768,13790,2024-06-25 08:17:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
210769,13790,2024-11-30 17:26:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
397926,13790,2025-02-18 23:27:56.000000 UTC,2025-03-26 10:16:56.000000 UTC,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
397927,13790,2020-05-30 04:43:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
402353,13790,2022-08-13 10:31:28.000000 UTC,2022-09-03 22:52:28.000000 UTC,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
402354,13790,2024-01-01 14:06:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
410299,13790,2025-09-05 19:49:20.000000 UTC,2025-09-09 14:19:20.000000 UTC,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
410300,13790,2021-05-18 10:40:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
410301,13790,2023-08-14 08:46:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
410302,13790,2020-07-04 12:21:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
414421,13790,2023-06-13 03:32:36.000000 UTC,2023-08-01 11:29:36.000000 UTC,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
414422,13790,2021-06-12 12:11:00.000000 UTC,,3.5464498859971769,Alki'i,9.9899997711181641,B270A720F6AC2E8A8C53D968243D5971
54099,13642,2021-07-05 20:36:21.000000 UTC,2021-09-02 02:46:21.000000 UTC,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
54100,13642,2020-09-16 18:00:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
54101,13642,2024-12-26 12:22:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
57481,13642,2025-05-17 17:56:30.000000 UTC,2025-06-12 11:06:30.000000 UTC,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
57482,13642,2021-09-23 14:59:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
149412,13642,2023-01-24 09:09:06.000000 UTC,2023-02-18 02:14:06.000000 UTC,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
149413,13642,2023-07-08 12:33:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
149414,13642,2022-04-07 04:26:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
170091,13642,2024-05-25 23:44:58.000000 UTC,2024-06-18 03:29:58.000000 UTC,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
170092,13642,2025-02-02 11:42:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
245854,13642,2020-09-10 09:57:07.000000 UTC,2020-09-10 14:06:07.000000 UTC,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
245855,13642,2025-05-02 03:33:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
267669,13642,2024-02-12 04:20:53.000000 UTC,2024-03-26 11:24:53.000000 UTC,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
267670,13642,2023-10-02 04:40:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
275399,13642,2024-12-26 00:14:51.000000 UTC,2025-01-26 06:30:51.000000 UTC,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
275400,13642,2023-05-22 09:15:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
275401,13642,2023-08-04 01:45:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
275402,13642,2020-04-24 00:56:00.000000 UTC,,6.4756799015697837,Alki'i,14.989999771118164,FA10E81E2F9A723F528413A87675758E
2559,13825,2022-02-05 19:39:08.000000 UTC,2022-03-13 11:09:08.000000 UTC,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
2560,13825,2024-03-10 10:53:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
15238,13825,2021-07-21 05:02:58.000000 UTC,2021-09-02 05:50:58.000000 UTC,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
15239,13825,2024-05-24 17:23:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
15240,13825,2022-05-21 17:31:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
110273,13825,2020-05-30 16:54:21.000000 UTC,2020-06-19 14:01:21.000000 UTC,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
110274,13825,2022-10-16 14:29:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
110275,13825,2024-08-29 00:58:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
191005,13825,2024-06-13 21:17:48.000000 UTC,2024-07-13 06:55:48.000000 UTC,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
191006,13825,2023-08-19 10:00:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
191007,13825,2024-09-09 12:34:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
191008,13825,2025-05-09 13:15:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
300849,13825,2025-03-19 04:52:21.000000 UTC,2025-04-21 15:23:21.000000 UTC,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
300850,13825,2025-04-07 10:40:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
331189,13825,2025-02-05 15:39:39.000000 UTC,2025-02-27 14:01:39.000000 UTC,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
331190,13825,2023-11-13 08:23:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
429078,13825,2025-02-14 21:14:14.000000 UTC,2025-03-21 17:45:14.000000 UTC,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
429079,13825,2023-07-04 03:49:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
429080,13825,2024-04-13 14:32:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
429081,13825,2021-06-10 15:52:00.000000 UTC,,36.456000030040734,Barmah Hats,84.0,A74D1FF33E951286F8B41BD995F0C5E0
25431,14188,2024-07-06 23:05:35.000000 UTC,2024-08-12 00:17:35.000000 UTC,3.3557998883917928,Luxury Divas,7.9899997711181632,2E09811007F834B96935DC13E91FABBC
25432,14188,2025-08-27 05:15:00.000000 UTC,,3.3557998883917928,Luxury Divas,7.9899997711181632,2E09811007F834B96935DC13E91FABBC
25433,14188,2023-08-06 01:32:00.000000 UTC,,3.3557998883917928,Luxury Divas,7.9899997711181632,2E09811007F834B96935DC13E91FABBC
164751,14188,2024-05-09 21:38:09.000000 UTC,2024-06-14 04:21:09.000000 UTC,3.3557998883917928,Luxury Divas,7.9899997711181632,2E09811007F834B96935DC13E91FABBC
164752,14188,2025-01-15 11:08:00.000000 UTC,,3.3557998883917928,Luxury Divas,7.9899997711181632,2E09811007F834B96935DC13E91FABBC
164753,14188,2020-11-26 16:51:00.000000 UTC,,3.3557998883917928,Luxury Divas,7.9899997711181632,2E09811007F834B96935DC13E91FABBC
357865,14188,2024-06-23 09:44:00.000000 UTC,2024-08-11 11:16:00.000000 UTC,3.3557998883917928,Luxury Divas,7.9899997711181632,2E09811007F834B96935DC13E91FABBC
357866,14188,2021-10-18 05:54:00.000000 UTC,,3.3557998883917928,Luxury Divas,7.9899997711181632,2E09811007F834B96935DC13E91FABBC
357867,14188,2025-03-27 01:18:00.000000 UTC,,3.3557998883917928,Luxury Divas,7.9899997711181632,2E09811007F834B96935DC13E91FABBC
1460,13908,2023-04-13 04:07:11.000000 UTC,2023-05-31 09:13:11.000000 UTC,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
1461,13908,2024-04-27 09:21:00.000000 UTC,,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
104285,13908,2023-12-03 01:54:36.000000 UTC,2023-12-24 09:28:36.000000 UTC,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
104286,13908,2022-08-07 17:17:00.000000 UTC,,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
104287,13908,2021-10-18 11:27:00.000000 UTC,,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
188253,13908,2023-11-25 12:33:40.000000 UTC,2024-01-05 11:02:40.000000 UTC,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
188254,13908,2024-08-27 16:57:00.000000 UTC,,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
190408,13908,2025-05-20 06:41:12.000000 UTC,2025-05-25 12:58:12.000000 UTC,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
190409,13908,2023-09-25 00:39:00.000000 UTC,,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
322555,13908,2024-03-25 07:47:47.000000 UTC,2024-04-22 14:16:47.000000 UTC,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
322556,13908,2021-10-22 10:40:00.000000 UTC,,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
350216,13908,2025-06-24 21:58:22.000000 UTC,2025-08-20 17:20:22.000000 UTC,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
350217,13908,2023-04-20 11:09:00.000000 UTC,,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
350218,13908,2022-08-09 02:24:00.000000 UTC,,5.6379698872787136,Luxury Divas,13.989999771118164,5DA9942DA9FB4FE0D77EB32BD6165E43
59433,13661,2024-01-10 14:20:07.000000 UTC,2024-02-06 23:51:07.000000 UTC,14.39821059028521,ULTRAFINO PANAMA HAT,37.9900016784668,676028519E3890CBFF8D79635F830913
59434,13661,2022-02-22 03:25:00.000000 UTC,,14.39821059028521,ULTRAFINO PANAMA HAT,37.9900016784668,676028519E3890CBFF8D79635F830913
59435,13661,2021-09-07 15:50:00.000000 UTC,,14.39821059028521,ULTRAFINO PANAMA HAT,37.9900016784668,676028519E3890CBFF8D79635F830913
291562,13661,2025-04-23 21:49:40.000000 UTC,2025-05-20 05:03:40.000000 UTC,14.39821059028521,ULTRAFINO PANAMA HAT,37.9900016784668,676028519E3890CBFF8D79635F830913
291563,13661,2023-09-24 18:27:00.000000 UTC,,14.39821059028521,ULTRAFINO PANAMA HAT,37.9900016784668,676028519E3890CBFF8D79635F830913
449483,13661,2024-09-14 12:46:49.000000 UTC,2024-10-09 04:23:49.000000 UTC,14.39821059028521,ULTRAFINO PANAMA HAT,37.9900016784668,676028519E3890CBFF8D79635F830913
449484,13661,2020-01-29 07:37:00.000000 UTC,,14.39821059028521,ULTRAFINO PANAMA HAT,37.9900016784668,676028519E3890CBFF8D79635F830913
449485,13661,2024-05-01 00:45:00.000000 UTC,,14.39821059028521,ULTRAFINO PANAMA HAT,37.9900016784668,676028519E3890CBFF8D79635F830913
171430,13801,2021-07-18 10:33:12.000000 UTC,2021-07-30 05:43:12.000000 UTC,2.9427898912458126,Luxury Divas,6.9899997711181641,84B184211C5D929D9435A371EB505CAD
171431,13801,2024-04-27 06:28:00.000000 UTC,,2.9427898912458126,Luxury Divas,6.9899997711181641,84B184211C5D929D9435A371EB505CAD
171432,13801,2023-07-03 16:33:00.000000 UTC,,2.9427898912458126,Luxury Divas,6.9899997711181641,84B184211C5D929D9435A371EB505CAD
171433,13801,2023-11-08 17:00:00.000000 UTC,,2.9427898912458126,Luxury Divas,6.9899997711181641,84B184211C5D929D9435A371EB505CAD
305690,13801,2024-05-11 09:29:39.000000 UTC,2024-06-25 22:53:39.000000 UTC,2.9427898912458126,Luxury Divas,6.9899997711181641,84B184211C5D929D9435A371EB505CAD
305691,13801,2020-10-20 15:11:00.000000 UTC,,2.9427898912458126,Luxury Divas,6.9899997711181641,84B184211C5D929D9435A371EB505CAD
97971,13769,2025-06-29 12:31:48.000000 UTC,2025-08-15 08:53:48.000000 UTC,2.3901999789431687,Luxury Divas,6.2899999618530273,164710E8521A5B39302F816392F05BC2
97972,13769,2023-09-26 08:16:00.000000 UTC,,2.3901999789431687,Luxury Divas,6.2899999618530273,164710E8521A5B39302F816392F05BC2
97973,13769,2021-09-13 10:53:00.000000 UTC,,2.3901999789431687,Luxury Divas,6.2899999618530273,164710E8521A5B39302F816392F05BC2
97974,13769,2023-11-05 13:04:00.000000 UTC,,2.3901999789431687,Luxury Divas,6.2899999618530273,164710E8521A5B39302F816392F05BC2
237677,13769,2025-04-05 08:47:10.000000 UTC,2025-04-17 08:47:10.000000 UTC,2.3901999789431687,Luxury Divas,6.2899999618530273,164710E8521A5B39302F816392F05BC2
237678,13769,2025-07-03 00:31:00.000000 UTC,,2.3901999789431687,Luxury Divas,6.2899999618530273,164710E8521A5B39302F816392F05BC2
238919,13769,2025-07-17 20:06:52.000000 UTC,2025-08-15 06:37:52.000000 UTC,2.3901999789431687,Luxury Divas,6.2899999618530273,164710E8521A5B39302F816392F05BC2
